date,price
43896,0.09419999
43897,0.09419999
43898,0.09419999
43899,0.09419999
43900,0.09419999
43901,0.09379186
43903,0.09379186
43903,0.09379186
43905,0.09379186
43905,0.09419999
43906,0.09419999
43907,0.09386004
43908,0.09386004
43909,0.09419999
43910,0.09419999
43911,0.09386006
43912,0.09419999
43913,0.09419999
43915,0.09419999
43916,0.09419999
43917,0.09419999
43917,0.09419999
43919,0.09419999
43920,0.09419999
43920,0.09419999
43921,0.09419999
43923,0.09387006
43924,0.09387006
43925,0.09387006
43925,0.09387006
43927,0.09387006
43928,0.09387006
43929,0.09387006
43930,0.09387006
43931,0.09419999
43932,0.09419999
43933,0.09419999
43934,0.09419999
43935,0.09419999
43936,0.09419999
43937,0.09419999
43938,0.09419999
43939,0.09419999
43940,0.09419999
43941,0.09420000
43942,0.09420000
43943,0.09420000
43944,0.09420000
43945,0.09420000
43946,0.09420000
43947,0.09420000
43948,0.09420000
43949,0.09420000
43950,0.09420000
43951,0.09420000
43952,0.09420000
43953,0.09420000
43954,0.09420000
43955,0.09420000
43956,0.09420000
43957,0.09420000
43958,0.09420000
43959,0.09420000
43960,0.09420000
43961,0.09420000
43962,0.09420000
43963,0.09420000
43964,0.09420000
43965,0.09420000
43966,0.09430000
43968,0.09430000
43968,0.09430000
43969,0.09420004
43970,0.09420004
43971,0.09420004
43972,0.09430000
43973,0.09430000
43974,0.09430000
43976,0.09430000
43977,0.09420004
43978,0.09420004
43978,0.09420004
43979,0.09420004
43980,0.09420004
43981,0.09420004
43982,0.09420004
43983,0.09429999
43984,0.09429999
43985,0.09429999
43986,0.09429999
43987,0.09429999
43988,0.09429999
43989,0.09429999
43991,0.09429999
43991,0.09429999
43992,0.09439996
43993,0.09439996
43994,0.09439996
43995,0.09439996
43996,0.09439996
43997,0.09439996
43998,0.09439996
43999,0.09439996
44000,0.09439996
44001,0.09439996
44002,0.09439996
44003,0.09440000
44004,0.09440000
44005,0.09440000
44006,0.09440000
44007,0.09441456
44008,0.09441456
44009,0.09429999
44010,0.09429999
44011,0.09429999
44012,0.09429999
44013,0.09429999
44014,0.09429999
44016,0.09429999
44016,0.09445787
44017,0.09445934
44018,0.09445934
44019,0.09445934
44020,0.09445934
44021,0.09445934
44022,0.09445934
44023,0.09420016
44024,0.09445932
44025,0.09445932
44026,0.09445932
44027,0.09445932
44028,0.09445932
44029,0.09445932
44030,0.09445931
44031,0.09445931
44032,0.09445930
44033,0.09445930
44034,0.09456754
44036,0.09456754
44036,0.09456754
44037,0.09456754
44038,0.09456754
44039,0.09421000
44040,0.09421000
44041,0.09421000
44042,0.09421000
44043,0.09421000
44044,0.09421000
44045,0.09421000
44046,0.09456753
44047,0.09456753
44048,0.09456753
44050,0.09456753
44050,0.09456753
44051,0.09456753
44052,0.09456753
44053,0.09456752
44054,0.09456752
44055,0.09456752
44056,0.09456752
44057,0.09456752
44058,0.09456752
44059,0.09456752
44060,0.09450000
44061,0.09456752
44062,0.09456752
44063,0.09456752
44064,0.09456752
44065,0.09456752
44066,0.09456752
44067,0.09456752
44068,0.09431109
44069,0.09431109
44070,0.09456751
44071,0.09456751
44072,0.09456751
44073,0.09456751
44074,0.09456751
44075,0.09456751
44076,0.09456751
44077,0.09456751
44078,0.09456751
44079,0.09456751
44080,0.09431103
44081,0.09431103
44082,0.09431103
44083,0.09431103
44084,0.09431103
44085,0.09431103
44086,0.09431103
44087,0.09456742
44088,0.09456742
44089,0.09456742
44091,0.09456742
44092,0.09456742
44092,0.09456742
44093,0.09456742
44094,0.09456742
44095,0.09456742
44096,0.09456742
44097,0.09456742
44098,0.09450000
44099,0.09450000
44100,0.09450000
44101,0.09450000
44102,0.09450000
44103,0.09450000
44104,0.09450000
44105,0.09431106
44106,0.09456754
44107,0.09456754
44108,0.09456754
44109,0.09456754
44110,0.09456754
44111,0.09456754
44112,0.09456754
44113,0.09456754
44114,0.09456754
44115,0.09456754
44116,0.09456754
44117,0.09456754
44118,0.09456754
44119,0.09456754
44120,0.09456754
44121,0.09456754
44122,0.09456754
44123,0.09456754
44124,0.09456754
44125,0.09456754
44126,0.09456754
44127,0.09456754
44128,0.09456754
44129,0.09456754
44130,0.09456754
44131,0.09456754
44132,0.09456754
44133,0.09456754
44134,0.09456754
44135,0.09456754
44136,0.09456754
44137,0.09456754
44139,0.09456754
44139,0.09456754
44141,0.09456754
44143,0.09456754
44147,0.09456754
44148,0.09456754
44190,0.09456754
44191,0.09456754
44193,0.09456754
44194,0.09456754
44194,0.09456754
44195,0.09456754
44196,0.09456754
44197,0.09456754
44198,0.09456754
44199,0.09456754
44200,0.09456754
44201,0.09456754
44202,0.09456754
44203,0.09456754
44204,0.09456754
44205,0.09462704
44206,0.09462704
44207,0.09462704
44208,0.09462704
44209,0.09462704
44210,0.09462704
44211,0.09462704
44212,0.09462704
44213,0.09462704
44214,0.09462704
44215,0.09462704
44216,0.09462704
44217,0.09462704
44218,0.09462704
44219,0.09465124
44220,0.09465124
44221,0.09465124
44222,0.09465124
44223,0.09465124
44224,0.09465124
44226,0.09465124
44226,0.09465124
44227,0.09465124
44228,0.09465124
44229,0.09465124
44230,0.09465124
44231,0.09465124
44232,0.09465124
44233,0.09465124
44234,0.09465124
44235,0.09465124
44236,0.09465124
44237,0.09465124
44238,0.09412101
44239,0.09412101
44240,0.09412101
44241,0.09412101
44242,0.09412101
44243,0.09449997
44244,0.09449997
44245,0.09449997
44246,0.09449997
44247,0.09440112
44248,0.09440112
44249,0.09440112
44250,0.09440112
44251,0.09440112
44252,0.09440112
44253,0.09440112
44254,0.09440112
44255,0.09440112
44256,0.09440112
44257,0.09440112
44258,0.09440112
44259,0.09440112
44260,0.09440112
44261,0.09440112
44262,0.09452853
44263,0.09452853
44264,0.09452853
44265,0.09452853
44266,0.09452853
44267,0.09452853
44268,0.09452853
44269,0.09452853
44270,0.09442103
44271,0.09442103
44272,0.09442103
44273,0.09442103
44275,0.09442103
44275,0.09442103
44276,0.09442100
44277,0.09442100
44278,0.09442100
44279,0.09442100
44280,0.09442100
44281,0.09442100
44282,0.09442100
44283,0.09442100
44284,0.09442100
44285,0.09442100
44286,0.09442100
44287,0.09442100
44288,0.09442100
44289,0.09442100
44290,0.09442100
44291,0.09442100
44292,0.09442100
44293,0.09442100
44294,0.09442100
44295,0.09442100
44296,0.09442100
44297,0.09442100
44298,0.09442100
44299,0.09442100
44300,0.09442100
44302,0.09442100
44302,0.09442100
44303,0.09442100
44304,0.09442100
44305,0.09442100
44306,0.09442100
44307,0.09442100
44308,0.09442100
44309,0.09442100
44311,0.09442100
44311,0.09442100
44312,0.09442100
44313,0.09442100
44314,0.09452841
44315,0.09452841
44316,0.09452841
44317,0.09452841
44318,0.09452841
44319,0.09452841
44320,0.09452841
44321,0.09452841
44322,0.09452841
44323,0.09452841
44324,0.09452841
44325,0.09452841
44326,0.09452841
44327,0.09452841
44328,0.09452841
44329,0.09452841
44330,0.09452841
44331,0.09452841
44332,0.09452841
44333,0.09452841
44334,0.09452841
44335,0.09452841
44336,0.09452841
44337,0.09452841
44338,0.09452841
44339,0.09452841
44340,0.09452841
44341,0.09452841
44342,0.09452841
44343,0.09452841
44344,0.09452841
44345,0.09452841
44346,0.09452841
44347,0.09449997
44348,0.09449997
44349,0.09449997
44350,0.09449997
44351,0.09449997
44352,0.09449997
44353,0.09449997
44354,0.09449997
44355,0.09449997
44356,0.09449997
44357,0.09449997
44358,0.09449997
44359,0.09449997
44360,0.09449997
44361,0.09449997
44362,0.09449997
44363,0.09449997
44364,0.09449997
44365,0.09449997
44366,0.09449997
44367,0.09413435
44368,0.09413435
44369,0.09417649
44371,0.09417649
44371,0.09417649
44373,0.09417649
44373,0.09417649
44374,0.09417649
44375,0.09417649
44376,0.09449997
44377,0.09449997
44378,0.09449997
44379,0.09449997
44380,0.09449997
44382,0.09449997
44382,0.09449997
44383,0.09449997
44384,0.09449997
44385,0.09449997
44387,0.09449997
44387,0.09449997
44388,0.09413461
44389,0.09413461
44390,0.09413461
44391,0.09413461
44393,0.09417649
44393,0.09417649
44394,0.09417649
44396,0.09417649
44396,0.09417649
44397,0.09417649
44398,0.09417649
44399,0.09417649
44400,0.09417649
44401,0.09417649
44402,0.09417649
44404,0.09417649
44404,0.09417649
44405,0.09417649
44406,0.09417649
44407,0.09417649
44408,0.09417649
44409,0.09417649
44410,0.09417649
44411,0.09417649
44412,0.09417649
44413,0.09417649
44414,0.09417649
44415,0.09417649
44416,0.09417649
44417,0.09417649
44418,0.09417649
44419,0.09413507
44420,0.09413507
44421,0.09413507
44422,0.09413507
44423,0.09413507
44424,0.09413507
44425,0.09413518
44426,0.09413518
44427,0.09413518
44428,0.09413518
44429,0.09413518
44431,0.09449897
44431,0.09449897
44432,0.09449897
44433,0.09449897
44434,0.09449897
44435,0.09449897
44436,0.09449897
44437,0.09449897
44438,0.09413541
44439,0.09413541
44440,0.09413541
44441,0.09413541
44442,0.09413541
44443,0.09413541
44444,0.09413541
44445,0.09413541
44446,0.09413541
44448,0.09413541
44448,0.09413541
44449,0.09413541
44450,0.09413541
44451,0.09413541
44452,0.09413541
44453,0.09413541
44454,0.09413541
44455,0.09413541
44456,0.09413541
44457,0.09413541
44458,0.09413541
44459,0.09413541
44460,0.09413541
44461,0.09413541
44462,0.09413541
44463,0.09413541
44464,0.09413541
44465,0.09413541
44466,0.09413541
44467,0.09413541
44468,0.09413541
44469,0.09413541
44470,0.09413541
44471,0.09413541
44473,0.09413592
44473,0.09413592
44475,0.09413592
44476,0.09413592
44476,0.09413592
44477,0.09413592
44478,0.09413592
44480,0.09413592
44480,0.09413592
44481,0.09413592
44483,0.09413592
44484,0.09413592
44484,0.09413592
44486,0.09413592
44486,0.09413592
44487,0.09413592
44488,0.09413592
44489,0.09413592
44490,0.09413592
44492,0.09413592
44492,0.09413592
44493,0.09413592
44494,0.09413592
44496,0.09413592
44496,0.09413592
44497,0.09413592
44498,0.09413592
44499,0.09413592
44500,0.09413592
44501,0.09413592
44503,0.09450000
44503,0.09450000
44504,0.09450000
44505,0.09450000
44507,0.09450000
44507,0.09450000
44508,0.09413642
44510,0.09413642
44510,0.09450000
44511,0.09450000
44512,0.09450000
44513,0.09450000
44514,0.09450000
44515,0.09450000
44517,0.09450000
44517,0.09450000
44518,0.09450000
44519,0.09450000
44521,0.09450000
44521,0.09450000
44523,0.09450000
44524,0.09450000
44524,0.09450000
44526,0.09450000
44526,0.09450000
44527,0.09450000
44528,0.09450000
44529,0.09450000
44531,0.09450000
44531,0.09450000
44532,0.09450000
44533,0.09450000
44535,0.09450000
44535,0.09450000
44536,0.09450000
44537,0.09450000
44539,0.09450000
44539,0.09450000
44540,0.09450000
44542,0.09450000
44542,0.09450000
44543,0.09450000
44544,0.09450000
44545,0.09450000
44546,0.09450000
44547,0.09450000
44549,0.09450000
44550,0.09450000
44551,0.09450000
44552,0.09450000
44552,0.09450000
44553,0.09450000
44554,0.09450000
44555,0.09450000
44557,0.09450000
44557,0.09450000
44559,0.09450000
44560,0.09450000
44561,0.09450000
44562,0.09450000
44562,0.09450000
44564,0.09450000
44565,0.09450000
44566,0.09450000
44567,0.09450000
44568,0.09450000
44569,0.09450000
44570,0.09450000
44571,0.09450000
44572,0.09449999
44573,0.09430134
44574,0.09430134
44575,0.09430134
44576,0.09430134
44577,0.09430134
44578,0.09430134
44579,0.09430134
44580,0.09430134
44581,0.09430134
44582,0.09430134
44583,0.09430134
44584,0.09430134
44585,0.09417795
44586,0.09417795
44587,0.09417795
44588,0.09417795
44589,0.09417795
44590,0.09417795
44591,0.09417795
44592,0.09417795
44593,0.09417795
44594,0.09417795
44595,0.09417795
44596,0.09417795
44596,0.09417795
44598,0.09417795
44599,0.09417795
44600,0.09417795
44601,0.09449999
44602,0.09449999
44603,0.09449999
44604,0.09449999
44605,0.09449999
44606,0.09449999
44607,0.09449397
44608,0.09449397
44609,0.09449397
44610,0.09449397
44611,0.09449397
44612,0.09449397
44613,0.09449397
44614,0.09449397
44615,0.09449397
44616,0.09449397
44617,0.09449397
44618,0.09449397
44619,0.09449397
44620,0.09449397
44621,0.09449397
44622,0.09449397
44623,0.09449397
44624,0.09449397
44625,0.09449397
44626,0.09449397
44627,0.09449397
44628,0.09449397
44629,0.09449397
44630,0.09449397
44631,0.09449397
44632,0.09449397
44633,0.09449397
44634,0.09449397
44635,0.09449397
44636,0.09449397
44637,0.09449397
44638,0.09449397
44639,0.09450000
44640,0.09450000
44641,0.09450000
44642,0.09450000
44643,0.09450000
44644,0.09450000
44645,0.09450000
44646,0.09450000
44647,0.09450000
44648,0.09450000
44649,0.09450000
44650,0.09450000
44651,0.09450000
44652,0.09450000
44653,0.09450000
44654,0.09450000
44655,0.09450000
44656,0.09450000
44657,0.09450000
44658,0.09450000
44659,0.09450000
44660,0.09450000
44661,0.09450000
44662,0.09450000
44663,0.09450000
44664,0.09450000
44665,0.09450000
44666,0.09450000
44667,0.09450000
44668,0.09450000
44669,0.09450000
44670,0.09450000
44671,0.09450000
44672,0.09450000
44673,0.09450000
44674,0.09450000
44675,0.09450000
44676,0.09450000
44677,0.09450000
44678,0.09450000
44679,0.09450000
44680,0.09450000
44681,0.09450000
44682,0.09450000
44683,0.09450000
44684,0.09450000
44685,0.09450000
44686,0.09450000
44687,0.09450000
44688,0.09450000
44689,0.09450000
44690,0.09450000
44691,0.09450000
44692,0.09450000
44693,0.09450000
44694,0.09450000
44695,0.09450000
44696,0.09450000
44697,0.09450000
44698,0.09450000
44699,0.09450000
44700,0.09450000
44701,0.09450000
44702,0.09450000
44703,0.09450000
44704,0.09450000
44705,0.09450000
44706,0.09450000
44707,0.09450000
44708,0.09450000
44709,0.09450000
44710,0.09450000
44711,0.09450000
44712,0.09450000
44713,0.09450000
44714,0.09450000
44715,0.09450000
44716,0.09450000
44717,0.09450000
44718,0.09449397
44719,0.09449397
44720,0.09449397
44721,0.09449397
44722,0.09449397
44723,0.09449398
44724,0.09449398
44725,0.09449398
44726,0.09449398
44727,0.09449398
44728,0.09449398
44729,0.09449398
44730,0.09449398
44731,0.09449398
44732,0.09449398
44734,0.09449398
44735,0.09449398
44735,0.09449398
44736,0.09449398
44737,0.09449398
44738,0.09449398
44739,0.09449398
44740,0.09449398
44741,0.09449397
44742,0.09449398
44743,0.09449398
44744,0.09449398
44745,0.09449398
44746,0.09449398
44747,0.09449398
44748,0.09449398
44749,0.09449398
44750,0.09449398
44751,0.09449398
44752,0.09449398
44753,0.09449398
44754,0.09449398
44755,0.09449398
44756,0.09449398
44757,0.09449398
44758,0.09449398
44759,0.09449397
44760,0.09449397
44761,0.09449397
44762,0.09449397
44763,0.09449397
44764,0.09449397
44765,0.09449397
44766,0.09449397
44767,0.09449397
44768,0.09449397
44769,0.09449397
44770,0.09449397
44771,0.09449397
44772,0.09449397
44773,0.09449397
44774,0.09449397
44775,0.09449397
44776,0.09449397
44777,0.09449397
44778,0.09449397
44779,0.09449397
44781,0.09449397
44781,0.09449397
44782,0.09449397
44783,0.09449397
44784,0.09449397
44785,0.09449397
44786,0.09449397
44787,0.09450000
44788,0.09450000
44789,0.09450000
44791,0.09450000
44791,0.09450000
44792,0.09450000
44793,0.09450000
44794,0.09450000
44795,0.09450000
44796,0.09450000
44797,0.09450000
44798,0.09450000
44799,0.09450000
44800,0.09450000
44801,0.09450000
44802,0.09450000
44803,0.09450000
44804,0.09450000
44805,0.09450000
44806,0.09450000
44807,0.09450000
44808,0.09450000
44809,0.09450000
44810,0.09450000
44811,0.09450000
44812,0.09450000
44813,0.09450000
44814,0.09450000
44815,0.09450000
44816,0.09450000
44817,0.09450000
44818,0.09450000
44819,0.09450000
44820,0.09450000
44821,0.09450000
44822,0.09450000
44823,0.09450000
44824,0.09450000
44825,0.09450000
44826,0.09450000
44827,0.09450000
44828,0.09450000
44829,0.09450000
44830,0.09450000
44831,0.09450000
44832,0.09450000
44833,0.09450000
44834,0.09450000
44835,0.09450000
44836,0.09450000
44837,0.09450000
44838,0.09450000
44839,0.09450000
44840,0.09450000
44841,0.09450000
44842,0.09450000
44843,0.09450000
44844,0.09450000
44845,0.09450000
44846,0.09449776
44847,0.09449776
44848,0.09449776
44849,0.09449776
44850,0.09449776
44851,0.09449776
44852,0.09449455
44853,0.09449455
44854,0.09449455
44855,0.09450000
44856,0.09450000
44857,0.09450000
44858,0.09450000
44859,0.09450000
44860,0.09450000
44861,0.09450000
44862,0.09450000
44863,0.09449462
44864,0.09449462
44865,0.09449462
44866,0.09449462
44867,0.09449462
44868,0.09449462
44869,0.09450000
44870,0.09450000
44871,0.09450000
44872,0.09450000
44873,0.09450000
44874,0.09450000
44875,0.09450000
44876,0.09450000
44877,0.09450000
44878,0.09450000
44879,0.09450000
44880,0.09450000
44881,0.09450000
44882,0.09450000
44883,0.09450000
44884,0.09450000
44885,0.09450000
44886,0.09450000
44887,0.09450000
44888,0.09450000
44889,0.09450000
44890,0.09450000
44891,0.09450000
44892,0.09450000
44893,0.09450000
44894,0.09450000
44895,0.09450000
44896,0.09450000
44897,0.09449469
44898,0.09450000
44899,0.09450000
44900,0.09450000
44901,0.09450000
44902,0.09450000
44903,0.09450000
44904,0.09450000
44905,0.09450000
44906,0.09450000
44907,0.09450000
44908,0.09450000
44909,0.09450000
44910,0.09450000
44911,0.09450000
44912,0.09450000
44913,0.09449472
44915,0.09449472
44915,0.09449472
44916,0.09449472
44917,0.09449472
44918,0.09449472
44919,0.09449472
44920,0.09449472
44921,0.09449472
44922,0.09449472
44923,0.09449472
44924,0.09449472
44925,0.09449472
44926,0.09449472
44927,0.09450000
44928,0.09450000
44930,0.09450000
44930,0.09450000
44931,0.09450000
44932,0.09450000
44933,0.09450000
44934,0.09450000
44935,0.09450000
44936,0.09450000
44937,0.09450000
44938,0.09450000
44939,0.09450000
44940,0.09450000
44941,0.09450000
44942,0.09450000
44943,0.09450000
44944,0.09450000
44945,0.09450000
44946,0.09450000
44947,0.09450000
44948,0.09449469
44949,0.09449469
44950,0.09449469
44951,0.09449469
44952,0.09449469
44953,0.09450000
44954,0.09450000
44955,0.09450000
44956,0.09450000
44957,0.09450000
44958,0.09450000
44960,0.09450003
44960,0.09450003
44961,0.09450003
44962,0.09450003
44963,0.09450003
44964,0.09450003
44965,0.09450003
44966,0.09450003
44968,0.09450003
44968,0.09450003
44969,0.09450003
44970,0.09450013
44971,0.09450013
44972,0.09465122
44973,0.09465122
44974,0.09465122
44976,0.09465122
44977,0.09465122
44977,0.09465122
44978,0.09465122
44979,0.09465122
44980,0.09465122
44981,0.09465122
44982,0.09465122
44984,0.09465122
44984,0.09465122
44985,0.09465122
44986,0.09465122
44987,0.09465122
44988,0.09465122
44989,0.09465122
44990,0.09465122
44991,0.09465122
44992,0.09465122
44994,0.09465119
44994,0.09465119
44995,0.09450029
44996,0.09450029
44997,0.09450029
44998,0.09450029
44999,0.09450035
45000,0.09450035
45001,0.09450035
45002,0.09450035
45003,0.09450035
45004,0.09450035
45006,0.09450035
45006,0.09450035
45007,0.09450035
45008,0.09450035
45009,0.09450035
45010,0.09450035
45011,0.09450035
45012,0.09450035
45013,0.09465125
45014,0.09469056
45015,0.09469056
45016,0.09469056
45017,0.09469056
45018,0.09469056
45019,0.09469056
45020,0.09469056
45021,0.09469056
45022,0.09469056
45023,0.09469056
45024,0.09469056
45025,0.09469056
45026,0.09469056
45027,0.09469056
45028,0.09469056
45029,0.09469056
45031,0.09469056
45032,0.09469056
45032,0.09469056
45034,0.09469056
45034,0.09469056
45035,0.09469056
45036,0.09469056
45037,0.09469056
45039,0.09469056
45039,0.09469056
45040,0.09469056
45041,0.09469056
45042,0.09469056
45043,0.09450071
45044,0.09450071
45046,0.09450071
45046,0.09450071
45047,0.09450071
45048,0.09450071
45049,0.09450071
