date,price
49276,0.00994760
49277,0.00995014
49278,0.00995014
49279,0.00995014
49280,0.00994761
49281,0.00994761
49282,0.00994761
49283,0.00994761
49285,0.00994761
49285,0.00994761
49286,0.00994761
49287,0.00994761
49288,0.00996939
49289,0.00996939
49290,0.00997888
49291,0.00997888
49292,0.00997888
49294,0.00998965
49294,0.00997888
49295,0.00999000
49296,0.01001343
49297,0.01001343
49298,0.00997888
49299,0.00997888
49300,0.00994555
49301,0.00994555
49302,0.00994555
49303,0.00994548
49304,0.00994548
49305,0.00994548
49306,0.00994697
49307,0.00994584
49308,0.00994697
49309,0.00990231
49310,0.00990232
49311,0.00990232
49312,0.00990081
49313,0.00990081
49314,0.00990000
49316,0.00990000
49316,0.00989218
49317,0.00989218
49318,0.00989218
49319,0.00988990
49320,0.00988990
49321,0.00988990
49322,0.00989218
49323,0.00989218
49324,0.00989216
49325,0.00989215
49326,0.00989215
49327,0.00988990
49328,0.00989216
49329,0.00989216
49330,0.00988990
49331,0.00988990
49332,0.00988990
49333,0.00988990
49334,0.00988990
49335,0.00988990
49337,0.00988990
49337,0.00988990
49338,0.00988990
49339,0.00988990
49340,0.00988990
49341,0.00988990
49342,0.00988990
49343,0.00988990
49344,0.00989213
49346,0.00989213
49346,0.00989213
49347,0.00989213
49348,0.00989213
49350,0.00987147
49350,0.00986582
49351,0.00989194
49352,0.00989194
49353,0.00989194
49354,0.00984547
49355,0.00984547
49356,0.00984547
49357,0.00984547
49359,0.00984548
49359,0.00984548
49360,0.00984548
49361,0.00984548
49362,0.00984548
49363,0.00984548
49364,0.00984548
49365,0.00984548
49366,0.00984548
49367,0.00984152
49368,0.00982299
49369,0.00982299
49370,0.00982299
49371,0.00982299
49372,0.00984547
49373,0.00984547
49374,0.00984547
49375,0.00984547
49376,0.00982299
49377,0.00982299
49378,0.00982299
49379,0.00984548
49380,0.00985512
49381,0.00985512
49382,0.00984547
49383,0.00982299
49384,0.00982299
49385,0.00984547
49387,0.00984547
49387,0.00984547
49388,0.00984547
49389,0.00984547
49390,0.00984547
49391,0.00982292
49392,0.00982292
49393,0.00984546
49395,0.00982222
49395,0.00982222
49396,0.00982222
49397,0.00984542
49398,0.00982222
49399,0.00982222
49400,0.00982222
49401,0.00984542
49402,0.00982222
49403,0.00984547
49404,0.00984547
49405,0.00984547
49406,0.00982222
49407,0.00984547
49408,0.00984547
49409,0.00984547
49410,0.00984547
49411,0.00984547
49412,0.00982224
49413,0.00982224
49414,0.00982224
49415,0.00982224
49416,0.00984547
49417,0.00984547
49418,0.00984547
49419,0.00984547
49420,0.00982224
49421,0.00984547
49422,0.00984547
49423,0.00984547
49425,0.00982501
49425,0.00986642
49426,0.00986642
49427,0.00982507
49428,0.00982510
49429,0.00986639
49431,0.00986639
49432,0.00982506
49432,0.00982506
49434,0.00982506
49434,0.00982506
49435,0.00986649
49437,0.00982508
49438,0.00982508
49439,0.00982508
49439,0.00985001
49440,0.00986442
49442,0.00986000
49442,0.00986000
49444,0.00985001
49445,0.00985001
49445,0.00985004
49446,0.00985004
49447,0.00985007
49448,0.00985007
49449,0.00991739
49450,0.00986000
49451,0.00986000
49452,0.00991738
49453,0.00991737
49454,0.00986000
49455,0.00990000
49456,0.00990000
49457,0.00990000
49459,0.00990000
49459,0.00990000
49460,0.00990000
49461,0.00990000
49462,0.00990000
49463,0.00986003
49465,0.00986003
49466,0.00991724
49467,0.00991437
49468,0.00991437
49468,0.00986006
49469,0.00986006
49471,0.00986006
49471,0.00986006
49472,0.00986009
49473,0.00986009
49474,0.00986009
49475,0.00986100
49477,0.00986100
49478,0.00986100
49479,0.00986100
49480,0.00986000
49481,0.00986000
49482,0.00986000
49482,0.00983010
49484,0.00983010
49485,0.00986000
49486,0.00986000
49487,0.00990997
49488,0.00990997
49489,0.00990996
49490,0.00990996
49490,0.00990996
49492,0.00990996
49493,0.00984549
49494,0.00983014
49495,0.00984549
49496,0.00984549
49496,0.00989215
49498,0.00984549
49498,0.00984549
49500,0.00984549
49501,0.00984549
49502,0.00984549
49503,0.00984549
49504,0.00984549
49504,0.00984549
49506,0.00984549
49507,0.00984549
49508,0.00984549
49509,0.00984549
49510,0.00984549
49510,0.00983016
49512,0.00983012
49513,0.00983012
49513,0.00983012
49515,0.00983012
49516,0.00983013
49517,0.00983013
49518,0.00983013
49519,0.00983013
49520,0.00990000
49521,0.00990000
49522,0.00990000
49523,0.00984548
49524,0.00983201
49525,0.00984548
49526,0.00984548
49527,0.00984548
49528,0.00984548
49529,0.00983201
49530,0.00983201
49531,0.00984548
49532,0.00984548
49532,0.00984548
49534,0.00984548
49535,0.00984548
49536,0.00984548
49537,0.00984548
49538,0.00984548
49539,0.00984548
49540,0.00984548
49541,0.00984548
49542,0.00984548
49543,0.00984548
49544,0.00984000
49545,0.00989973
49546,0.00989973
49547,0.00989973
49548,0.00984548
49549,0.00984548
49550,0.00984548
49551,0.00984548
49552,0.00984548
49553,0.00984548
49554,0.00988956
49555,0.00983601
49556,0.00983601
49557,0.00984548
49558,0.00984548
49559,0.00984548
49560,0.00984548
49561,0.00984548
49562,0.00984548
49563,0.00984548
49564,0.00988681
49565,0.00988681
49566,0.00986000
49567,0.00986000
49568,0.00986000
49569,0.00984548
49570,0.00984548
49571,0.00984548
49572,0.00984548
49573,0.00984548
49574,0.00984548
49575,0.00986000
49576,0.00988664
49577,0.00988664
49578,0.00986000
49579,0.00986000
49580,0.00986000
49581,0.00986000
49582,0.00986000
49583,0.00986000
49584,0.00988657
49585,0.00986000
49586,0.00986000
49587,0.00986000
49589,0.00986003
